address,trapdoor,exchange_permission,exchange_suspension,amount_limit,fee_manipulation,invalid_callback
0x2d26a9bd2f292c5d3b2c387d6c53e3315809688a,1,1,1,1,0,0
0xc5c8792865ec2c2596903a6b8635535ab112fddf,1,1,1,1,1,0
0x5501e916fae6dafb0b5e0d6c19b19d536bff8813,1,1,1,1,1,0
0x251b16b7de51562ef198b6c2410a07eda8522924,1,1,1,1,0,0
0x9309a80228ffe735e33962cb7e992b7c58de432a,1,1,1,1,0,0
0xfe841dae93ddc1803f5a405d4cafb149ea434936,1,1,1,1,1,0
0xb23b3c10309c456f98fe049494cd0954a9994cdb,1,1,1,1,1,0
0x6c77c76f6a09ef23a3a3c8679ee311ee5fa3e06d,1,1,1,1,0,0
0x73077817e5176d9a6fddce0c0769894ccb22a39d,1,1,1,1,1,0
0x741ebf16ed36c79d2a2308fb48a68ebbaa490118,1,1,1,1,0,0
0x9cae3878f6f0c7f2a7634e824de3367d5ee1a7d8,1,1,1,1,0,0
0x2085e24c9df24367b493f1f7ac07786b41e31fd3,1,1,1,1,0,0
0x9e6605e28221f96b2eaf0738816f236325bd5b35,1,1,1,1,1,0
0xc4485a37faef9cd63a41ac74bc889a5d07db3655,1,1,1,1,0,0
0x9d3466131931f59db6a8855c42985406a29580d8,1,1,1,1,0,0
0x2c22c05f4cde4dc608e7cd90f81b037b95b2d55b,1,1,0,0,0,0
0xd9c7364578a720a2dff263943967a9c34f3e6b36,1,1,0,0,0,0
0x4989d39c8c31995eb7e5490fb66c6b03cc7bf350,1,1,1,0,0,0
0xc5b93c6cad1f3e8710a0ee39f14c095a3927bd32,1,1,0,0,0,0
0xd56efc0d844802d7ce36df03a338d92820ed5d78,1,1,1,1,0,0
0x5caa12579a2da6ba697465e8714d178cca54c1e8,1,1,1,1,1,0
0xf8fc614f091a64a8a960195f31e776a23712f87e,1,0,0,1,1,0
0x2958b2fd15f1d34e7023b8bfc9af8eec64cb4054,1,1,0,0,0,0
0x8c183f8f872ab7d039c32f4fd29bb450ebd9ba03,1,1,1,1,0,0
0xe8b94ae3f6fb26738771c7adf5a29531c43e2a68,1,1,0,0,0,0
0x5a32fff3626ef182adb2b69e6c1c7867a77cdc18,1,1,1,1,1,0
0x0469de9ef56eda30549b4cfefbaed3085ac758ea,1,1,1,1,0,0
0x9244814593fd9b8c66d9714d82329c3f83fb3f51,1,1,1,1,1,0
0xebf9814fa9992625152de3c569479a15c5a927be,1,1,1,1,0,0
0x8659f45232f23b57e694804dc51d7064c326b535,1,1,0,0,0,0
0x9b80f41ccfef7a45e7c05a5317d49bcb60b9c450,1,1,1,1,0,0
0x8a7166e1257335c4294354b70521219e79337999,1,1,1,1,1,0
0x1fc27f2ac3aa991a43953b4b3cdd5925eddb2e21,1,1,0,0,0,0
0xc9b1b40c59b63628ced6b212692d92e7abd74b29,1,1,0,0,1,1
0xf04e2bcbdee2cf33f1865129c4e9bfdca3ba976e,1,1,1,1,0,0
0xde1694ee5b528b0af96f1161648ffbcbb16f1e37,1,1,1,0,0,0
0xfc0893a3e926c76a7cfbf4b86d8cda1b56ac929c,1,1,1,1,1,0
0x8e1bae67204dd155520b3027668ff3b31cbbcd4c,1,1,1,1,1,0
0x16d6955a25260627d0ad27792b1aeb5ce751027c,1,1,1,1,0,0
0x38ea36429a21a2c3fdcacdbaa9bb1062a2640d28,1,1,0,0,0,0
0x1eb7b2a1a2efc1844066f80654ad1a39f563ce76,1,1,1,1,1,0
0xa2ad3a2908a3b51d716a383d64b6804b9d702717,1,1,1,1,1,0
0xcbdfb256c999e81a861a18e2826631d51a3f50bd,1,1,1,0,0,0
0x4fe2f5a352098f97b4bd4347e413342b20118295,1,1,1,1,1,0
0x1edfdea59013829cbc4fbbe224b9cfefa0e56af6,1,1,0,0,0,0
0x2d98c5e92da2204bc2e9142373ed209a7ca9850a,1,1,0,0,0,0
0xe37001a48c8e04b466a459680bd14ab24dab6743,1,1,1,1,1,0
0x671d555ab641c725cab65e95195aae96fb07027f,1,1,0,0,0,0
0x40afed728517bbecb3b35c7641a3229d76f8e603,1,1,1,1,1,0
0xa0e79703d2e26f94f5df9482b714dde0a637fa8b,1,1,1,1,1,0
0xdd721337b62374c74cfe1c9bf60255d389fd9a98,1,1,1,1,1,0
0xf963234bbd61a5d19509e92dabc4ed5e485edb84,1,1,1,1,1,0
0x4ddf79ba3d560d65f8002fe83036cf42cb421e93,1,1,1,1,1,0
0xa82a27f182f1096615175695f55969253c036419,1,1,0,0,0,0
0xa5ac2fc6d8728cab518537408ea0ee7fb419f287,1,1,1,1,1,0
0x234b8196ed5a275aac5b820f5d759749df4c26cc,1,1,1,1,1,0
0xcd9bbdf39e4088a957bdcfe4d6a2f5f1dadccd8a,1,1,0,0,0,0
0x20e4eb9bf6de86e188b1eb2b437808b5cadabeda,1,1,1,1,1,0
0xce62eab465b1edf56b99cd3f020f69e7dcdbfff5,1,1,1,1,1,0
0x544b4fbad588e3aa11dad0c9bec0c491e46dde73,1,1,0,0,0,0
0x8c2a46099546304b62e76294f91cb8b79a85ff30,1,1,0,0,0,0
0x3a95fffeebdc113820e8b940254637c8477f59ef,1,1,1,1,1,0
0xc146f42300bbb512dba22802d1ee37c2e07f1f7a,1,1,1,1,1,0
0x6f640bbff975a6ca6f99d99175730c716a3a35a9,1,1,1,0,0,0
0x3ef563f239a7bdb6cc03489f63efe071a87ed0aa,1,1,1,1,1,0
0xa99fa7e7c0ab4be09f9793f4df019c9216d27f14,1,1,0,0,0,0
0x80cc0aa5162d1078317114f1c2a46295e5efe501,1,1,1,1,0,0
0x10b059a2fcd9232cfe1238491b430b7c2a0601a6,1,1,1,1,0,0
0xff7c9b602f3482dcc11f89a4c835f7e415c9b6c2,1,1,1,1,1,0
0x50504820c39650f5c9e1d741023e45bcd18219ef,1,1,0,0,0,0
0xf1a39f746434644f4ec431ada5e67764146c4944,1,1,1,1,1,0
0x04329a877b1857d43683229d3c49d1e9d45b4823,1,1,0,1,1,1
0xe459d07706f4e8ad8c0207f1c69e1c3260995b8a,1,1,1,1,0,0
0x9a21b6e5c0937e815edf35a5adec5f869573bfec,1,1,0,0,0,0
0x26b24f5970d86f18e6e0707acc1cc6a87c7c4043,1,1,1,1,1,0
0x07e5580ab895022e004b039941b9e775ea631d95,1,1,1,1,0,0
0x46aa352f931c8b8f8f01a46bc3381538da66c000,1,1,1,1,1,0
0x7b2d6633f56c05f76409ae236a2036f07232bbfa,1,1,0,0,0,0
0x8a70987d6db36b72e3d8e72dd2de7decc9c24805,1,1,1,1,1,0
0x04208b787bc734b967aae6e61097a745f2d0c83e,1,1,0,0,0,0
0xff12840671687bee10cd1b775be58ac7a3942446,1,1,0,1,1,0
0x4f2d91b36e7c5638955ea9aa39d60af9bae2b89b,1,1,0,0,0,0
0xea01a77f52640cf14d898ffc8627499f625abcb1,1,1,0,0,0,0
0x6fa8712134c5509b6216388ecacefc012805d670,1,1,0,0,0,0
0xd53f8b2f27c82ad509ec449a8324697791481b01,1,1,0,0,0,0
0xf3e5e5fe53097b917c0a70b14f69d2aa17a17279,1,1,0,0,0,0
0xb19bd0687664f74c8b7858aa28038159a3cb8a94,1,1,1,1,1,0
0x30dbb5e8118525ef1ecdbe9589d6a3a57efefc18,1,1,0,0,0,0
0x3174d218674658dd67f88d967834c9388e07ce4e,1,1,1,1,0,0
0x3c359a456a4512e02a9b5c6886e4cbdd27011337,1,1,1,1,0,0
0x76b6eb37db5f4a3715303d670ae6cfd36a28da9c,1,1,0,0,0,0
0x671ca2a3747f3c50a807704696cbd7b6b5fad338,1,1,0,0,0,0
0x73c6403edae00096bb4ce421ca9e04c4e3413858,1,1,1,1,0,0
0x99d5175a0305f1cc35d978b055afbed6d238e018,1,1,1,1,0,0
0xf3f26d64d6ba491fff74910ec505228065ffe092,1,1,0,0,0,0
0xd5a5ac43133054040f985fefb300a0472af0b4a6,1,1,1,1,1,0
0x415536fe159a3d406f6de1f20f25844d6c787e65,1,1,1,1,0,0
0xe5f43581e02af47dbf5bbe81cb2833473718f547,1,1,1,1,0,0
0x3798796fbfb9b6b30a88295b80d70a305c29fc8b,1,1,1,1,1,0
0xc6931d48179da2033fb8980a4a7de445d9466369,1,1,1,1,1,0
0xc52e8904b873b755a7a1c2bdf220a9d667cb3568,1,1,1,1,0,0
0x5f3158d116f0dfbbc926df7b04be0f09d8c4325e,1,1,1,1,0,0
0xed2c0b5fcb32c2ec723cee4d14b5fa056b79fca8,1,1,0,0,0,0
0x3ab937e84155c1bd383eaa5e0c8ec7ffaa6b7cd4,1,1,1,1,0,0
0x5f86e5ddcd01198d9613d29f51e573459a3e95b4,1,1,0,0,0,0
0x04dc4ad5ef39b4d366859aed7831fb3ba308fb34,1,1,1,1,1,0
0xe8c28f284c75f826bef3198b239ac6f34907bf5d,1,1,0,0,0,0
0x3fb6ca1a134da9cb619d3830e28678f39bb44247,1,1,1,1,1,0
0x557c78877fa844f98711d3a7295bb2ed8a76c805,1,1,0,0,0,0
0x16aed753ea425afeddb9e28faeae77d954bc8df3,1,1,1,1,1,0
0x8c261eab9e800754da30aea9144983a991554d5e,1,1,1,1,1,0
0xc3bc525e268b5944303863e4b4718fdf23d3985f,1,1,1,1,0,0
0x51174ab733b8eb86cd43a0c9eada94f311d8fc24,1,1,1,1,1,0
0xdc0fc330e5560c5764329f53e7ceb7fa6df94f3b,1,1,1,1,0,0
0x42a74db1575167d319bc744fb20eff3ecf19b77e,1,1,0,1,0,0
0xfe23421bdbfe77ab798521a6bb18b8574f011cf7,1,1,1,1,1,0
0x4378c1c01b2bfc3673535d85935e0db0c1cd55bc,1,1,0,0,0,0
0xd5853b9325d1c3b0e094e0ac692839488737e873,1,1,1,1,0,0
0xee28e387b3468077c74d09ebfe9c1531e6d80212,1,1,0,0,0,0
0x0cbde48c245f5e7952bc432df3cc3b16978e63e0,1,1,1,1,1,0
0x377af9ddb230ef6406da55db95db9cff3d4ff8a8,1,1,1,1,1,0
0xe7537ada16f22f4dca3f3a171a65093188538f32,1,0,1,0,0,0
0xd9f46bd0fbc5d44a3551f8255513f1602e28aac8,1,1,0,0,0,0
0x06f87d61f00794fd244439e19363a47e6e740f95,1,1,1,1,1,0
0xae9950529b4a664cc0e7467fefd42654d439cb01,1,1,1,1,0,0
0xa593ec04f79f6b9009f97318d4422550f7c29763,1,1,1,1,1,0
0x564532a6368c0e979928bd82f60ea724ed2e2921,1,1,0,0,0,0
0x4ddfcc4eb08992b80fbdc8702dc8b8ef7dc87c17,1,1,1,1,1,0
0x3a7c6c8bf731a20fa4ca8ea2ef8100653a0aecd0,1,1,0,1,1,1
0xa0367b913a22bd887a8e67d6c33781ebae7a3b94,1,1,1,1,0,0
0xab2c545ab82c26d0d65a88f6d318769140df19db,1,1,1,1,1,0
0x7e102b3afdf0ed59c4ac3fc8ef6a5e0d33311b9b,1,1,1,1,1,0
0xde5ccf62763a228b4af36ca3e3dbfff0a698a73d,1,1,1,0,0,0
0x54e3cf23394fa0225fef837d68d9ef9b1e9b1984,1,1,1,1,1,0
0x1124f11cc4920ac564adfc22b463124a032dc172,1,1,1,1,1,0
0x059cb8f67fdad38505e541d93ea79042e24400df,1,1,1,1,1,0
0xfb1335ce9a97a53f34ab47b087702fc0fc826c09,1,1,1,1,1,0
0x2ba213ef1d893fc0c872c3fe56595fc667865d9d,1,1,1,1,1,0
0x5ea372f0aec469fba9cd03ea18eb84c9ca4796c8,1,1,1,1,1,0
0xcde79bfbb3743dabc17325bfaf111ccc85646728,1,1,0,0,0,0
0x3dc4f6f76afd11bc673988f4851aa0afb6bcc23c,1,1,1,1,1,0
0xbd9566588891614152718b54106ca1cca212dc98,1,1,1,1,0,0
0x15489e5e954f91f530f5521dec51d9e704e931e9,1,0,1,0,0,0
0x26ea78e4064d367df633214dce2284a5a7b31753,1,1,0,0,0,0
0x02c72756fdc1dea3f22458da3e1b9289cb418942,1,1,1,1,1,0
0xd821bc88893671fba7a725fe5ca572715120fa83,1,1,0,0,0,0
0xf84e99f065167686f8480a82a10366396484b86b,1,1,1,1,0,0
0x8708f15c89bf3785002a853fc4e2ebf60473a06d,1,1,0,1,1,0
0x48e0831c657d009d24227660debc32b7bc338f35,1,1,1,1,1,0
0x95958a77d7230dbf4e2ec7ae9398d1386f03e3bb,1,1,0,0,0,0
0xf84cedb16aa7ec8c527986312a0a100fcdec3903,1,1,1,1,0,0
0xa1e8b2aac5f62ffa0a84bdc11b052ecfbe6bdea9,1,1,1,1,1,0
0xf13de8077976f1a6295c5432b600c7cc809230e2,1,1,1,1,0,0
0x958f32525fd4cad758b9a9f8729ad22a7395d646,1,1,0,0,0,0
0xe14d55a3c68191bb61407ad097ef7534a3df6d4d,1,1,0,0,0,0
0x1562648e3e783327101455f306cd2f32aeb56262,1,1,1,1,1,0
0xfad4be3b8da2605ded25a907d0fd566c91ae3a65,1,1,1,1,0,0
0xf11ac3d7037346de9db9d430edf931e0f1a46707,1,1,0,0,0,0
0x1c9e899c530e8ec57dc5526fa176a80200c926a5,1,1,0,0,0,0
0x38703dca3311e923da0de21dbf371c652b6b51b4,1,1,1,1,1,0
0x08536a4d203a1847b2c7dec430a892562f9e9c6a,1,1,1,1,1,0
0xf8d90dcd9185e402bad45ec68da23ea1f7d59730,1,1,0,1,1,0
0x1a59033ed00e60cbd6d71c8cc48ad26b33f1cc91,1,1,0,0,0,0
0x164361622f9b297868f6ffd86027a27c3b6f0616,1,1,1,1,1,0
0x44da99c77587970124383909718a9ad62a24a9db,1,1,0,0,0,0
0x2bf88be30974a88ec045c94458926439bcbdeb95,1,1,1,1,0,0
0x3180f544fd03be18b2ae84356afd3b93c788b743,1,1,1,1,0,0
0x52667d12a8b7b2aa1b3efcc23d5a769f8d915752,1,1,1,1,1,0
0x058620ee1820b28efdb692622a388f87d5560630,1,1,0,0,0,0
0x43ced2c8b0750f6c7716daf7184ad79f6e60233a,1,1,0,0,0,0
0xc3956b7414f00485025c8d7d2847e28c5ff49677,1,1,1,1,0,0
0x15fdb4e9640acc8825ad108d5b56dc75a6c10834,1,1,1,1,0,0
0xd0e047de606d9692108f20862babc47c255c81db,1,1,1,1,0,0
0x96d7f29c1f56744849d3a23014dec90a2cc9fde0,1,1,1,1,1,0
0x26312f3f247a1ee09bbead6cfa6c947cd81f3194,1,1,1,1,1,0
0x6784b7725322c814938e58013d18363585aeba20,1,1,0,0,0,0
0x414df72d033f59542712a8939fb9fb1f99969148,1,1,1,1,1,0
0x5cc716982519d4efda19b72ab49a2840faca79f2,1,1,1,1,1,0
0xd304725c1495398ac306dd5b6650bf6dd10a47fc,1,1,1,1,1,0
0xc4ecdec4ede93ba405c3a52f1a8f532170fd950f,1,1,1,1,1,0
0x2c1a252f9402e3b14782b79881c631fb677746e2,1,1,0,0,0,0
0x2ace4e2e816c3fb0b6e6fd4d695bba63a62b4841,1,1,1,1,1,0
0xebee085eab6a30792489657ab1780e5502baf5ee,1,1,1,1,0,0
0x1197918fa58d7ef844f49858f8419cb395901607,1,1,1,1,1,0
0x4110d5a6e8eb7a457896a6b7d06d8d8d42757c01,1,1,1,1,1,0
0xbff6621c11454ef5dbdc7a07a0cd673abc1ede1f,1,1,1,1,0,0
0x473bcc19fb9f16c7e5e438d3c7289d4796a6af73,1,1,1,1,0,0
0x357524b66afe5fc192830c36ecb3dad151c8f703,1,1,1,1,0,0
0x81512fbf58a7d3d51c7186a436ef88732f2b8375,1,1,0,0,0,0
0x0c28de2346774aa0c3d79c6d6e1d29a3157e01d2,1,1,1,1,1,0
0x33aa39089cce6d8219d4e7bcdc1469c08621b629,1,1,1,1,1,0
0x43a96e1f8a028bb78cdea28a17e0913dc34f33a1,1,1,1,1,1,0
0x6d3542a5030ba36aa6cd94ae180acdcdffe6d50a,1,1,1,1,1,0
0xa64f0e7b592228cdf74083e382516b8e32d846e8,1,1,0,1,1,0
0x4682ec3233e99bb53ea1e32f543ec75b0952e121,1,1,1,1,0,0
0x07f11dc24ced71f5890811b7789870e36eceb74f,1,1,1,1,1,0
0x638be3ec185d6ac604d74d43514c6d3998e213d1,1,1,1,1,1,0
0x33bc772e6c6f95f8c436f0c666fbdf315ebd88f9,1,1,0,0,0,0
0x1c3a04e28f32ec966dfc6cabda1b1a5d8edd50e9,1,1,1,1,1,0
0x49d3f732e1404a488f6784473319d75f8b646315,1,1,1,1,1,0
0xf30694a140b96f4374a9e37cc81374c1d3d2f85f,1,1,1,1,1,0
0xd4df69f86fb78e2209c6f8ef755c20166a0b13d3,1,1,1,1,0,0
0x2550aa9365beea3dc9937ea2ae43ea1219051bc1,1,1,1,1,0,0
0x376954f04a7aef6cd9d1decf5183aa1cf95aab6b,1,1,1,1,0,0
0x8192a299cd90ae1fd6d1cae01dac24ba331f0a29,1,1,1,1,1,0
0x633d627e82e9b8f04ee853f1ee178839af344624,1,1,1,1,0,0
0x711535965dc971dd21d281f20b50b796986c0448,1,1,0,0,0,0
0x1c1968c613dcd784cbd784a839afd439777f0a1f,1,1,1,1,1,0
0x10636a03addb89b7ea5af23786afda591a0dcaca,1,1,1,1,0,0
0x4d19402bdd76efc9d11b291fd18cff1081574e7d,1,1,0,0,0,0
0xd3d3c1a4670c04bd48f5f16119cc16e57b03f3ef,1,1,0,0,0,0
0x7468f17c704196d361b76455782f63aa8cf14dc9,1,1,1,1,1,0
0xab6ae3e565bcf292a49720df84717c560b83abbf,1,1,0,0,0,0
0xd8a3a6fadc90925bb5e6a3654b07b52950d0b58c,1,1,1,1,1,0
0x17690cf16a8bb4a4e7a0ba50736903f8149c2ed4,1,1,0,1,1,0
0xe70732c97f411f080e755c83a535568662824618,1,1,0,0,0,0
0x5d7ce4376e9c2f0d3fd994ff193afc9676f090db,1,1,1,1,1,0
0x2e94bee6a90288d64906c79d907a5b511e105eb0,1,1,1,1,1,0
0x0f88f08b2dfc67851b36f523b8876c9714f8c055,1,1,1,1,0,0
0x91b6008a9bcd041440f39cc9eabb8aaf8ddeeda3,1,1,1,1,1,0
0x74439f5c5628a86e4ed7e9f91df2ebcee096323f,1,1,1,1,1,0
0x71990a35c9087d5869caae1e08acfe75109b7e47,1,1,0,0,0,0
0x728b424a19669821aa83783f5417def416be11e3,1,1,0,1,1,0
0x7dbcea0adc86b98219c54ce9473b9ac340a63756,1,1,1,1,1,0
0x8aad244f0b3837d8bf9cc66a7682d26292f26ed6,1,1,0,0,0,0
0xddc70eaa562ffb98fd8e28216999040ca539b984,1,1,0,0,0,0
0x2159287fc3a202c3c4849f5d6f65eee0556a91d2,1,1,1,1,0,0
0xba630ddf0e810814d6240fbfa271f29bf46f2c1a,1,1,1,1,0,0
0x41f6bf30e934c0c1b9aed7680f939f583692b42d,1,1,1,1,0,0
0x93a6a91150cb428d3a3954c8cb1f41f4e33e4e3c,1,1,1,1,1,0
0xa59e35dbc4b57d850f559298ab7b5198b79b3c83,1,1,0,0,0,0
0xbe579711fe8d7e566793a1553334c61f9cb56999,1,1,0,0,0,0
0x36a1af820a22d5ada58655b3be5cbfe9859c9f06,1,1,0,0,0,0
0xd197eb37ffaeafd8e7de7b5ce33dc43e12799220,1,1,1,1,1,0
0x2cdce6f390c181632d749e52e75afa838b204d20,1,1,1,1,1,0
0xf51e8d3810502c6a0265e8f61ebfc2d93b1c013e,1,1,0,0,0,0
0x083dc9431dd91bf93e51114f33f79f3966421976,1,1,1,1,1,0
0x7880f5b7a75a7175da2ee34d16c9c288d2e20f1d,1,1,0,0,0,0
0xc8cd18a93bd4f605919c35479b3a167c8004ddfa,1,1,1,1,1,0
0xb7ec99181dc6b428534e7d50d297f11d69701173,1,1,1,1,1,0
0x17916c72ec0df2d3f2bec1aa9601dce469da40ff,1,1,0,1,1,0
0xda27ce68cfa5d0a53cf4f1ed1ee6f08f83bfd4e4,1,1,0,0,0,0
0xdc1be3a46d2fbbf564fa35323c093d7c296721fb,1,1,0,0,0,0
0x4bea2a5bdba7f6f09f6768fb507ef62d0967742d,1,1,1,1,1,0
0x5fe8acb68d543a2d680cd1ab1b09d125118de046,1,1,1,1,0,0
0x9c95a1663522236a90ba82062de9a9c7e80063b8,1,1,1,1,0,0
0xef9d0f4490280d9db21b3665e5d7a1820b16213a,1,1,1,1,0,0
0x3b79df561fce42871c9207695aaf52b40ecb0b1a,1,1,1,1,0,0
0xa8781a28e237a8d11ba281fea7ca348d98396da9,1,1,1,1,0,0
0x36e9090ca19b892ede3013bed9b9c329d696cd25,1,1,1,1,1,0
0xfbc81d9756c179ad3bb316e262abe5d4f5e587ab,1,1,0,0,0,0
0x2af06fc9b60c2d3698ff9a3539e524ce0ac82cbc,1,1,1,1,1,0
0x8f5cb2f3e5f44228660db7203c23ffab53cb7500,1,1,0,1,1,1
0xdd59965d2bdf42b14460cf4de7de58bd95dd4f37,1,1,1,1,0,0
0xb07b5316cf31b7a1f8e5ca96f3abfce63d5911ad,1,0,1,0,0,0
0x977c1f237c80d5f12e5dbc98b4472afe810cfde1,1,1,1,1,1,0
0xc97a19e83c032e524309a1cf50cce2d25326b7f2,1,1,0,0,0,0
0x40d2c8fb520f49254006b47b55225d5c165e7b0f,1,1,0,0,0,0
0x68123b76e410fcdd644e9a2a39356ed000bd4a57,1,1,0,0,0,0
0x5c4e88ca6e4c7df37a9ebc5650eec6ceedbaafb5,1,1,0,0,0,0
0x86ab36844f963524e10c07a4073690422b1a1c74,1,1,0,0,0,0
0x712ee41bfd444e36e3e28c9f8241e8846db2150f,1,1,1,1,0,0
0xa05640efd6fa6892eb379b237a1c22a31e39214e,1,1,0,0,0,0
0x75ac0403d83ec86ac2201e244aa84818ec70c640,1,1,0,0,0,0
0xe1a5c308dcb19759badc66d7af11446fa2dd3dc8,1,1,1,1,1,0
0x4c464b60106b1eec3d2838fb40ada259d0bb35aa,1,0,1,0,1,0
0xf4606d25d7dde95020f9a783bbe0d73ef885436c,1,0,1,0,0,0
0x79d140f502c6da7d52813c17ee2f6639fee17a2e,1,1,1,1,1,0
0xe0d2146d19ae7ae571e5a15ff682472b6229efd8,1,1,0,0,0,0
0x429276af04c575c3222f1650fc3271a32862920b,1,1,1,1,0,0
0xe75d8e5416d45804274f67a362fd0f0b53bc1b97,1,1,1,1,1,0
0x0847ca6336eadbb5ce08f45595b03fb1c4f0ead8,1,1,1,1,1,1
0x9d040c4fb69fd49a0e71e2c3a0ad3dcfd7e22b31,1,1,0,0,0,0
0x5f0567c57f0602ca8ce54191f5d810848de73d58,1,1,1,1,1,0
0xca333f4fa3ebe865f76d3e68ecb162477832b11a,1,1,0,0,0,0
0x9fe3dbd3521b0c051b18cb0cca15490da8bc5118,1,1,0,0,0,0
0x40d8aafa8e9d12ea5c647d3b6e7451eb30c6ecb3,1,1,1,1,1,0
0x41efd47a6ee55eac3aeb8c695758540c4a113e23,1,1,0,0,0,0
0x9318469febcdad1297f853206aa5dd8ce8afebb0,1,1,1,1,1,0
0xfba4c914e5b75eb801973a9b8056c148cbad6029,1,1,1,1,0,0
0x8fcf4378c22f903fd7551f67885f02ea427a4967,1,1,0,0,0,0
0x55e45d8480064be09dbbf34c686e672ed1df027b,1,1,0,0,0,0
0x7387c47b0fbeca93a7d43a562a25d3e8ff29dd6b,1,1,1,1,1,0
0x7d2b252765b6fc65699fb271d14137693f0ec1b6,1,1,1,1,1,0
0x5acc5d6734d0e20c9f061f9c2fd3dd0c62e36c87,1,1,1,1,0,0
0xa78a9732c487fcbee6927dab565dec87c9ea1172,1,1,0,0,0,0
0x054e166d137e361640fbfd85338f7baa920e0e89,1,1,1,1,1,0
0xffea00198be8e644e114dc57d3f1ca062dabf543,1,1,0,0,0,0
0x916df0da608e1108084f39ac84b94972d99d969b,1,1,1,1,1,0
0x932fcb02de0f8eb5ae38e6063089eb590459bbc3,1,1,0,0,0,0
0x6779bcce9d7e05ab0b1a3b1fbba90e89dd25f779,1,1,0,0,0,0
0xc07a12f29f2c23c4cf16edf29ac5e1b4b117c4f7,1,1,1,1,1,0
0xcc204d78515cc0ac5708e7b1a35a280c99952603,1,1,0,0,0,0
0x4c061387b2aca85f1511584148895ad142b5ba2a,1,1,1,1,0,0
0x9ee8f80000ab96e61e46608a3ddb66f86d09cd7a,1,1,1,1,1,0
0xe1588f0200bdf9fe6c27a915b70ecbaa2a217807,1,1,1,1,0,0
0x152ce3dddfabc381ad14c3d1fde07a93eb03f169,1,1,1,1,1,0
0xd11e666911c23ffff2ca3a1475fc72b63e898dae,1,1,0,0,0,0
0x6ed954f8008fa413e012f427355a97891bbb3d24,1,1,1,1,1,1
0xfd7c9ff726720a6634a36cc35d58e5ea29406598,1,1,0,1,1,0
0x7a47a0c41e46a694b95136865762b979d795092e,1,1,1,1,0,0
0x26932705b469c8d4bba3c89f4d361ba74c551f17,1,1,1,1,0,0
0xf774a5916b45a0c20463519ffb8511f129123ffb,1,1,1,1,1,0
0x3055c1d64e1670dc7c61c7de578e9c6763ff1eb6,1,1,1,1,1,0
0x53ba22cb4e5e9c1be0d73913764f572192a71aca,1,1,1,0,0,0
0x916fdac98f6beb8c144420703b1560eaccd56558,1,1,0,0,0,0
0xae28124de449284bd2110e947193cc9e97c20174,1,1,1,1,1,0
0x76046169e0132c79e243beee6faf596c512b49fd,1,1,0,0,0,0
0x2038fb62d7ff59493c908aba44bae9d50dfe92dd,1,1,1,1,0,0
0x0c416a07caed84cbf265b9f11f5d1f2ad0a90661,1,1,1,1,0,0
0x8d671c192fcccdbc652501e4dc953516b07c1682,1,0,1,0,1,0
0x1770f6d6f88c371fd0aff2575043a6dad2514305,1,1,1,1,0,0
0x3bea773db8b3892f24d0a221be3be01963d9b546,1,1,0,0,1,1
0x6ff30c48110bee3b74e7876fd718551b2ebd123e,1,1,0,0,0,0
0x0ebd2b6913af1e3da03e3a14c0b0caa55948a156,1,1,1,1,1,0
0xbdc354df716970fbafebd27ae5ed9ca012d259a4,1,1,0,0,0,0
0x828223aa1daaa1736568f997f0fcb650bcd8c9c5,1,0,1,1,1,0
0xabca2b15ee25e0926ac6272e4674ceab6bc4a2e8,1,1,0,0,0,0
0x6eb0439b8a176bfa2caac16da4f8cb72a93193e3,1,1,0,0,0,0
0xdc66455c761bfc151649f8082be24349df5e8d44,1,1,1,1,1,0
0x9295d1cab05e3b63c514c7d5b8e48b07aae307d2,1,1,0,0,0,0
0xfee4679161b40699a4d25b9cf869fdc194e49c2b,1,1,1,1,0,0
0x007249bcf4f737c8eb201a07f0577bfd992282a0,1,1,0,0,0,0
0x8a6581c1c1a9f028d01af3447d66083f04e60135,1,1,1,1,1,0
0x84b358d63968c017c2e4c91ce08d79526c5761a5,1,1,1,1,0,0
0x1bb2045270eafc738150abc121f2497c17eb32f3,1,0,1,0,1,0
0xc3fecc12b8bfd3cf5bbb0f6714aff5b281eb6d29,1,1,1,0,0,0
0x3326a8c3cfc0958899aeb8e6709ba711a47e05f9,1,1,0,0,0,0
0xaf4a1046c019203a1a0951019b39c85aa931a4db,1,1,0,0,0,0
0xd878a242fc1ea97cb702eecc5338a19e51f19527,1,1,0,0,0,0
0xca2e9fcf05b33c083b8a8046951ddffbebe3a34d,1,1,1,1,0,0
0xccbcd1d98342ae787fd818bb09291ffadfced9b6,1,1,1,1,1,0
0xc839b5f3a1f1b8b00e385119dee1db55e09abf1b,1,1,1,1,1,0
0xdbdce4d3ab827666a66599980b4004b3d70ada18,1,1,0,0,0,0
0x66ceaa89bb1559e4de30ea90f1888d997375ef2a,1,1,1,1,0,0
0xdf5e67da07ac4f37d01b8c4beae940eaa6cdbc2f,1,1,1,1,1,0
0x15479436236164f8f6c8cc3a7d9cc9711314023a,1,1,0,0,0,0
0x3bfa6052834c49b7885449ae16b11e8b9fb857f6,1,0,1,1,1,0
0xed1378c9f633b4c3ab8cce6c3ef35445398ecaac,1,1,1,1,1,0
