Address,Trapdoor,Exchange Permission,Exchange Suspension,Amount Limit,Fee Manipulation,Invalid Callback
0x04925e8f3f7244c0c3f93fc2a29ec310c29c9377,1,1,1,1,1,0
0x712805d1dc663deacbc2fad78bf41b53968d9ecd,1,1,1,1,1,0
0x0e60d3cce9a9d88c6983979924dc679fb64a19ed,1,1,1,1,1,0
0x0e83c1e2ea79d07e8f1ec54c4f17a148cae71aa8,1,1,1,1,1,0
0x9d5a61164f1e3133ffed85bc36fc2d680aafca94,1,1,1,1,1,0
0x75c6eeb43fd5de8a501e77976ab9350bec108ceb,1,0,1,1,1,0
0x87b7014ed40e56eec12c36df99d9fa7bd60656a0,1,1,1,1,1,0
0x902da396d2ba7a546f5950d552644f9f3d1fbb81,1,1,1,1,1,0
0x48837822d69869307bef3b27805878e4fb960eb9,1,1,1,1,1,0
0xb03a46f8987a2891a2dd8811e020c9c63d02840d,1,1,1,1,1,0
0x6318eef39b5185a9fcb0dd2460390a95188ff860,1,1,1,1,1,0
0x7a9cfc37f132587dcfa04a62ca97b5e742f1861c,1,1,1,1,1,0
0x97f7b2c1af8e4351b636ff015692b6cd3fdf067d,1,1,1,1,1,0
0x8632604d93031d39f6dfe5ec1dab07150121b980,1,1,1,1,1,0
0x6cd7b010d57e02079abb58d1825115af74170128,1,1,1,1,1,0
0x7c6ec5576acc67262c306040cf03e6be255a3405,1,1,1,1,1,0
0x51938b9a0f6aca93f293e50c5faa1f79895b2828,1,1,1,1,1,0
0x7b6572291e4bf36a68578b7f1ca4e56f2cbe5285,1,0,1,1,1,0
0x62450755160e9347dcf947da31acc841e9668443,1,0,1,1,1,0
0xc5da9b4a00a0beffe58db9d667ed1cc212fa734e,1,1,1,1,1,0
0x67c73a90222001889bf4df8b8915d43b7d174924,1,1,1,1,1,0
0xb7e0accffad4b286931c2b923510dad0c655772b,1,1,1,1,1,0
0xdcf11ea6f75825472457e78785e72137e188f39f,1,1,1,1,1,0
0x0959a9ecedca39fc5b11f57cf71ff98693ed51d5,1,1,1,1,1,0
0xff9435fbcc3a940db8ca47d154939df26b6a1d82,1,1,1,1,1,0
0x78b78c22d4891051e886d5a34df8859ee82f96a5,1,0,1,1,1,0
0x486e15452cb2ed6fc3232527ad0e8270beacd32f,1,1,1,1,1,0
0x42807570fb7b5b464467d4820b3169678950d1a0,1,1,1,1,1,0
0x16ca9a7a19e03a2fd28000c5ad1c6580771487be,1,1,1,1,1,0
0x19db2416424b5b7f86c082e8427e7ad88d8e34e7,1,1,1,1,1,0
0x6ddf2d38b7b16e0ea06b1f4c5ec6039168f33db9,1,1,1,1,1,0
0x4c2bd1f251198099b1506e6535420c61fbaa0909,1,1,1,1,1,0
0x136082e064326c71d748dda7bb66854a1b15d8fa,1,1,1,1,1,0
0x96c193069b6436beb29019b9b6a4dad480795051,1,1,1,1,1,0
0xc489ba4f7263aeb6d84efb09a15a66fd4fa7ebe8,1,1,1,1,1,0
0xd49558c8cefdedc4d8bcb5f3172e88283d7046f9,1,0,1,1,1,0
0xf1a010ab762a83547b87e17d8dd3e528380973cb,1,1,1,1,1,0
0xf1dc6e6e9cd583e306191680ab9680a9c98b0093,1,1,1,1,1,0
0x4ddf2ea01c7e2a5170c32c31efd4701fcc2dbb78,1,1,1,1,1,0
0x470d4be8f89ae6fbb4802a020ff7733491e5690d,1,1,1,1,1,0
0xe4d93b1ec50ae4966c573859467a6bdbd06294f0,1,0,1,1,1,0
0x67b90699cf96057e989182053ff113080acb7927,1,1,1,1,1,0
0xc6e2573029e91ea391dee58b2cd348133b944137,1,0,1,1,1,0
0xf44a697e89b5fb84e8b36eb3a44858c2861d305d,1,0,1,1,1,0
0xad91857cf7d5a1b7d200daf67d119245f68c1618,1,0,1,1,1,0
0x94641b152cc8d6132f9d2dc11f83186b44e32113,1,1,1,1,1,0
0xf2bf2086c2a441f0d62f50a970b4e46dc68a0ecf,1,1,1,1,1,0
0x0b1743541ec6a8aab94e7e2ab342f42b5e058d96,1,1,1,1,1,0
0x7c65c2355692a3c0797b2214b115dd2556ee6b96,1,1,1,1,1,0
0xfdeeff409b46c08066b5312b378a6470e6e5f135,1,1,1,1,1,0
0x86542bca826efdc5b4e89b715d6c4a78b8852add,1,1,1,1,1,0
0x18f88b98025b507bcfd32fcf4925086ae482cdf9,1,1,1,1,1,0
0x0f8af1c001b3cf84b524129caa26c744568e271a,1,0,1,1,1,0
0x06718aa949d19d2ec48fed8fbbcee8c50ae48e7e,1,1,1,1,1,0
0xd261d8f1f94946942f80f62951edc30cf75df007,1,0,1,1,1,0
0x62a53208194a6a1daf9a2d20569a1e18bd171ef9,1,0,1,1,1,0
0x3a363189a0837f4c820fd5aeaaf724b8ea6d4959,1,0,1,1,1,0
0x0af4e4f87ccc08e30ef150d72f765e380dd30ba0,1,0,1,1,1,0
0x0ee20cc5f15a0c9e586a4358ced695b7c96a172f,1,1,1,1,1,0
0x196beb089d8aafc766c62c5677b9d2672f905342,1,1,1,1,1,0
0x2a793be69b549e97522d1db73f6bf0f6dafced00,1,1,1,1,1,0
0x5918a36a9564997cfc4e4adcdeda9186253eae7f,1,1,1,1,1,0
0x6d67828a6e6e792360872072efe23040b6faad88,1,1,1,1,1,0
0xa4398d9d1b6eedcbd0ea77455bf7f9191a356556,1,1,1,1,1,0
0xc2a6c4bc3dde708338d1463213115a293b24e366,1,1,1,1,1,0
0xf3baf46b6e88096b02c96b07755990e8802d9854,1,1,1,1,1,0
0x2f070c465710a6917a02f151478bdfb5a5617380,1,1,1,1,1,0
0x05f4a960658dc886ec04a478cac78a6f3a12f207,1,0,1,1,1,0
0xd406a66d425b76b24fc9bd3b3f4f5aa1863ea8df,1,1,1,1,1,0
0x08100e469389917fe6058e46e2dd9940bd805384,1,1,1,1,1,0
0x04ec7a7f1caa41be026b598d4dde30231a30c5ac,1,1,1,1,1,0
0x4ae92d1b7a67e83836f1a8a04c906423a9d3c1c1,1,1,1,1,1,0
0x0f372732cac499b6423cb7d7a1f5a25cbeb7ea30,1,1,1,1,1,0
0x8cd9c2542500c547b4430ba9fcb789127def6dc5,1,0,0,0,0,0
0x0e4c70b90e96fe541739c1ffb25731cdbdfd08c1,1,1,1,0,0,0
0x9a85ce8628670c3bc975508aadb763e2fc2b4539,1,1,1,1,1,0
0xc01d7e2a5aa6c50f5f66ea5e64cd6ed8bc62a1c9,1,1,1,1,1,0
0x0db7464368b3acc28adf9e7175604aad12bb28a5,1,1,1,1,1,0
0x0f87e0e8a3e065107faf27028944c2ec5753c160,1,1,1,1,1,0
0xd4883b6cf836991b576bd4f1443aa7777d3b1b86,1,1,1,1,1,0
0xaa4efe05adac7c2bbbd015f9c60401c8c1a5b8c1,1,1,1,1,1,0
0x432cd425944952aef13f18bb933e354a93780ba3,1,0,1,1,1,0
0x894d7a7750bcaf2dff246c12bdd26deb17b382ae,1,1,1,1,1,0
0x9996a4ac33cf213aa866f940f43ad4c1530291d0,1,1,1,1,1,0
0xc77c6d6e0e513f5e5ade871cb52919afec6d23f0,1,1,1,1,1,0
0x0fa8fd48ede034c99a2a6953d3fed8402286a161,1,1,1,1,1,0
0xb3317914d93a75bfb4d482442bc34b1809a9c9ab,1,0,1,1,1,0
0x57f05f52a038c8773c861b394edd96db1a7c6c32,1,1,1,1,1,0
0x0b64577ae766fb38f7ec3250f71d59af888b349c,1,1,1,1,1,0
0xd561678d8590aa6d2773bd4990bb72bc7a0bc90f,1,1,1,1,1,0
0x7f79aa560c3ee47c7ca2e485b9ed02e02e95c161,1,1,1,1,1,0
0xaf28f283225b515387d0e35335f353560af00038,1,0,1,1,1,0
0x8fdcab7a63154d9b2937fe822ae9ea4a51bf0a66,1,1,1,1,1,0
0x90d34524008f4c9200b7ae7ba2447215742af715,1,1,1,1,1,0
0xc369b30707c7c2797020aa0be5e234c25f01b6b6,1,1,1,1,1,0
0x314632fa5cce763869687e092fbf92c2cad229a1,1,1,1,1,1,0
0xd6fb5149b2a0196e04ca04cb4093ecd298a90090,1,1,1,1,1,0
0xaf2270a215ad0982086b7c59b000683cd4efac32,1,1,1,1,1,0
0x5370a8dc874c3227f5ce6b7925bdfe3b2b016c14,1,1,1,1,1,0
0x7c53300065a9593bc333ea5febae60d2a8ae9042,1,0,1,1,1,0
0xf49fcdb92c7438b54edb4f1021abe3e3b4b15c92,1,0,1,1,1,0
0x8ec5f3e56c26969914cbcc48014fb6e1284d36b6,1,1,1,1,1,0
0x75bc772d2252e0bfec04536b367710e982937d39,1,1,1,1,1,0
0xd1f2cf026a6e955692e9385b1483601926be9f1e,1,1,1,1,1,0
0x8482f24006dd57a82639fe289adf6c3ffff73a2a,1,1,1,1,1,0
0x7ca3dd2b1f6fe2c1c53cd6f07d5b35fe38f47fa0,1,1,1,1,1,0
0x021cf14d19a23671954124a3253251492c9edc9b,1,0,1,1,1,0
0x04e532471190a4370d819ce19263de5b227de89c,1,1,1,1,1,0
0xdc02486cd63c69d2ce06368f0ce051c11b8a1fc2,1,1,1,1,1,0
0x0edb69169fcf878235c0922e0e1b2519e278ae2a,1,0,1,1,1,0
0xff22f90b51c2a7f1c556dc7cb061c5b0addcf82d,1,1,1,1,1,0
0x8461f332d4892796b16657a9d4eff9af671cca62,1,1,1,1,1,0
0x4f881e5a5730f2a4a991898fbeac736c3a0ce9d5,1,0,0,0,0,0
0x55013d9461799978cd8148fac3d66eb2e2511d31,1,1,1,1,1,0
0xb4d6108d6de1d2e716e59bc20cbfe905297d5d37,1,0,1,1,1,0
0x29444cbcbab17fd02ddf2fcc324596fb420a88e1,1,1,1,1,1,0
0xa5c6249fdd5821184bb38c82a9c824a90f06f76e,1,1,1,1,1,0
0x2194b806200c4472a0baa761ec9d82f8f6607fca,1,1,1,1,1,0
0x45a2273f32f86ca03a8ff409704a848fab19e713,1,1,0,0,0,0
0x1a3f2c94a3cfa560438c8fda9e55630b5681ca5c,1,1,1,1,1,0
0xe631aff297de46a95a089e295ac3cc685c12b097,1,1,1,1,1,0
0xa1979078b9cfc37086b45b99edaa369eb0315b55,1,1,1,1,1,0
0x9133a89c09105f0199a771d49d1c96ae590e0a1c,1,1,1,1,1,0
0x858931e5d5b8858972caa9a1b13454307c37cb5b,1,1,1,1,1,0
0x6f1a466de1489dba10246aeafb71a1f0b3405e34,1,1,1,1,1,0
0x2fa3dfaa9b325eb9e0bd12fb789d9fdb2a29b45c,1,1,1,1,1,0
0xdb9431a38699ffce06c7e1d565605f2e4f84c9ed,1,1,1,1,1,0
0x60d08edae3a03d9813e0b86f0890ddc229016f20,1,1,1,1,1,0
0xd296fa073eb94168aca179ba87f3134886d1f32b,1,1,1,1,1,0
0x1403508e339a32aacea7b1fff883721072184445,1,1,1,1,1,0
0x5bdef871467b2ffa47eb03adebf5675746059496,1,1,1,1,1,0
0xd00d7964b2eb798c713feeeba17efaf64c80a89f,1,0,0,1,1,0
0x584a74c42edc78d6cf123a2446d943d131328e60,1,1,1,1,1,0
0xfbf5f93434cf8481d6e7bcd39cd736ebc0c70a37,1,1,1,1,1,0
0x93e7cb9f591a79e584c494fe1bfd02b3ff9ceabc,1,1,1,1,1,0
0x39ae6b4845b745c9e25be78e709d0ae962b14611,1,0,1,1,1,0
0x9bb815c4c777f62bbb1f5be352dd506e303599a6,1,0,1,1,1,0
0x54a67a2a2f44f59e1ab490edb6ff34d1150b2fea,1,1,1,1,1,0
0xd204cc9602db62794cada2bd467a2bde65a4353e,1,1,1,1,1,0
0x6b3c3ac7ec6f92dfed90115d8d6aafc1e8692e9c,1,1,1,1,1,0
0xf5db6a0d4a2a407deaf51f47e18056d766c0e547,1,1,1,0,0,0
0x4d670b7dfff5a20e2028fcea06c80c7b87a53331,1,0,1,1,1,0
0xb97170278fe4352897064e0175fec2dad669f37e,1,1,1,1,1,0
0x978266b21a246252f81e4b7a31fe62b7f8515e00,1,0,1,1,1,0
0x1fc3fd9eec25bef4c4c8cc48183ee227fdc0fa48,1,1,1,1,1,0
0x466d20b0aa772beb89d4225560ff51a05ee9bae7,1,0,1,1,1,0
0xd8191e97ee039286d06c0e267ee944d49eba4127,1,1,1,1,1,0
0xc10f67eec2fed72a021dcf10d99e927cce65a4e8,1,1,1,0,0,0
0x881b9c3575c225000304fd72d8513a9046cdc830,1,1,1,1,1,0
0xb24a9643911ada0edf550f37b88bb0aaf03ce284,1,1,1,1,1,0
0xe3202034c2665f2d7891f0c45f27be2fd60ce3a1,1,1,1,1,1,0
0xc5ade1a8072518580dab6fcc132f7bd1dc598cac,1,1,0,0,0,0
0x650e3f8b0772fad8de6ddfa397de28193a041907,1,1,1,1,1,0
0x863b33520636edacdf4ba7b70f6aec5afa8f160c,1,0,1,1,1,0
0x9d2f7df59f4cfdd851668cbe91eaed84a640471a,1,1,1,1,1,0
0xd2c90f0938b27b9873985480a65ab1d30f4f9265,1,1,1,1,1,0
0x82fe5f09278cb6efd084ea9299e4bcbc0f6269ed,1,1,1,1,1,0
0xc97832f9a70552b89f31ac2a13ddb720e776fe49,1,1,1,1,1,0
0x9f1a7f6b4f60c4fed4a1e78c143e45bc275c09e8,1,1,1,1,1,0
0x2862332c6b3e6e6dde357e6305589391ff6b767a,1,1,0,0,0,0
0x3c23b09d6d981fb2c6c38c119f2eb62ee74d4a21,1,1,1,1,1,0
0xc432559c1327306cbd82469d602f1f7e44139543,1,1,1,1,1,0
0xebb98a0af9fc197fd6e4a163b0c50987ba23115b,1,1,1,1,1,0
0x7e2c4ddba19443060905dace7003ecc691a9cd21,1,1,1,1,1,0
0xe48f7e6d1d02e2d45c54f72f489fc72daa35d65f,1,1,1,1,1,0
0x0f3cdc0e973de850e50c37e12c740b757e9210a7,1,1,1,1,1,0
0xc5e80bfd333e5f2ec5d29dea77c57cdf25b308b1,1,1,1,1,1,0
0x8321261c40837201ed49ea55c66423c2181d2b27,1,1,1,1,1,0
0xd056a75004400584ba486b67ac0af2dd89cd1bb7,1,1,1,1,1,0
0xd8b6f01d9d2eb02a58a71602d5bef5455ecc50ca,1,0,1,1,1,0
0x75c7e545db94186680c4be9d25c8d5f347660b70,1,1,1,1,1,0
0xe43771f4be4cc33edbc43b102edc0b9da22d894c,1,1,1,1,1,0
0xd34ae713e4c870c37d74bf351a261ece6a5cda2b,1,1,1,1,1,0
0x40e8bcc6467eb30670259847f8418e64c37c7016,1,0,1,1,1,0
0x82249a3dcec4439b95bb42d317036b5e74dd7757,1,1,1,1,1,0
0xc24d8525ade91c2a3377e4030795b50e436e8f52,1,0,1,1,1,0
0x76d176421a069263549728f59a63d49df8b13126,1,1,1,1,1,0
0x93756d721344f306655d7090ad178feba46e68ed,1,0,1,1,1,0
0x573bc48aa6f37b7187a0ad5f49edda1f5c5a6e21,1,0,1,1,1,0
0xd41580d32862bf56d74052153b029593455aabb8,1,1,1,1,1,0
0xfd5a6608d6487748210ac2c4e42564f6c7ca9cfb,1,1,1,1,1,0
0xdd415d3a4c2dcf5d631c33615dffa7a15ca2a90a,1,0,1,0,0,0
0x1d74a8c50ed81cff89039c4b0a9b6a5636b6909c,1,1,1,1,1,0
0x6cc4f489f4009ec7d00d650048e7388a2a395c7e,1,1,1,1,1,0
0x1030996223e0d9afae26adf1375a2ef8fcb6ac83,1,0,1,1,1,0
0x99bf910349266d3a6f3cc0dae2308f6d642caf93,1,0,1,1,1,0
0x92175d651f694c8b9b76a68248b1339badf0c93d,1,0,1,0,0,0
0x362bea7555923c40d2fdd53ea6beffdc85aab07d,1,1,1,1,1,0
0x8dbafbef8c48e49ce0743b14390f0f28c7273b64,1,0,1,1,1,0
0xb86269bac2c57e8e4b770f555cd4a0b71c14d24e,1,1,1,1,1,0
0x5391bc1ea07918f065ed03788bee0858f8b8b12b,1,1,1,1,1,0
0x7e26fdc08b76471cb697bc498f1c1b88e1094b06,1,1,1,0,0,0
0xe6a9252d2c1382c65f7f591842b7a8375b8da16e,1,1,1,1,1,0
0xe3e81091eb0ba3c606d5e01ac390c2a3673e451f,1,1,1,1,1,0
0xa4e7414fcba1af15203030c6daac630df8f16aea,1,0,1,1,1,0
0x5d73969891cf7ea6aad34ca0e1163fea33eb3cb7,1,0,1,1,1,0
0xf02a7d02049ad6e7b88a24b67562fa0214105141,1,1,1,1,1,0
0xb8dfd7bcaf99a0187a3e2850b7bc4dcdfc775c49,1,1,1,1,1,0
0xa47942707318e364425e379148f322a5d9309568,1,1,1,1,1,0
0x0f559a7089807d288bb29e76bf049cc77194b691,1,1,1,1,1,0
0x3c2dbfada13a2ea53c5f88b4bfb9745600873005,1,1,1,1,1,0
0x161083e11b52c36932aad725526f42a2a7b8b870,1,1,1,1,1,0
0xdd01496ff8c8f1ee771f7e57d54e84df8cace4ef,1,1,1,0,0,0
0x86165b4b86276bbbcce2e9abeacde07a67f8b960,1,0,0,1,1,0
0x685cbcc6a9a0aef563e3ce72014cb8fff6142ec6,1,1,1,1,1,0
0xfc3832d85f3ea797429f197fa19e3662681b65f1,1,1,1,1,1,0
0x1e479d2948a6968df8c9bdfbf0a60e9fefc57939,1,1,1,1,1,0
0x49ef3bf51653d3ac4171c1229f0434c1b064a2d0,1,1,1,1,1,0
0x309910f51ad532584d2d142e7212c386f493def0,1,1,1,1,1,0
0xe788e47882ff6670c527244fad546317cef3b33b,1,0,1,1,1,0
0xd10e1b9d3beab23ba712fc1b1e5435d9d5fa5cf8,1,1,1,1,1,0
0xb206ab3aa0fb1950f1879997c7269a88309b7969,1,1,1,1,1,0
0xde01d6b91210cc9e0f9053d54c1d72577fd811cc,1,1,1,1,1,0
0xffceca5b48b9b616440bebe421ff210c19eed6a7,1,1,1,1,1,0
0xfb4781e644f6ecfe05108ed66ea80d521b3649a3,1,1,1,1,1,0
0x8f34d229a41a44e33eb35d285e6da84041b268a4,1,1,1,1,1,0
0xde9c4e0dd71b23a5537dda7bacbe6f38db54f582,1,1,0,0,0,0
0xdfc14d3676461755d3bcfe4897282b602684cf94,1,1,1,1,1,0
0x3d7fa8fdeb893852202f6c1d0df624e06ba63209,1,1,1,1,1,0
0xdbbb05b6834a344d9131855cc9381b5d09ccb07b,1,1,1,1,1,0
0xf1101387809b71a42992eb99c21ffd726cbd19fe,1,1,1,1,1,0
0xae64e4b71075de1b304601de59f01b85c6afb15b,1,1,1,1,1,0
0x8794e765642a82e3e077c11e70dea774b18889cd,1,1,1,1,1,0
0x9b6d780d35d65fef0b14935c8415a02692f75fbd,1,1,1,1,1,0
0x5d767210b758a5abb3b48e4077fa5f5c964b49c8,1,1,1,1,1,0
0xeda0a428dfe6c682e9bb6f6bc5b7288bc109c691,1,1,1,0,0,0
0x4e3c85852e08c5fe2856723b5117eaa712ac4e96,1,1,1,1,1,0
0x53deb2f3874d3201c3bf0059229709906535374c,1,0,1,1,1,0
0x3bfd7d3c18e9a65b31cb3c95bc1fe67dd420c3fc,1,0,1,1,1,0
0x116e2c35ac3e9e9f23c84ab0ae4ac3b8b03087b3,1,1,1,1,1,0
0x14e6beaca9a5d6e1f93108ff1000f76ba8ebf011,1,1,1,1,1,0
0x1aa294a09908b6b50d5b84d6374d42729bebcdcd,1,1,1,0,0,0
0x296317c30d2fabbf265bd160e17ed7d2b4886280,1,0,1,1,1,0
0xee45bec08ada718ff4764db9cc35eaacead6d523,1,1,1,1,1,0
0xaff1086ce7800b79bd1afdf18af401c57494b211,1,1,1,1,1,0
0xfcbfd6e4cbf539f39fbe7edf71dc521b3f63a2c2,1,1,1,1,1,0
0xb185e60cf538669f4e39b16518bdbfa83897bfa4,1,1,1,1,1,0
0x7b0f7e7533e1d9211eaabeb48f2218ba7fd8e5fd,1,0,1,1,1,0
0x4d3bc0c9d722f57d41497dbff15c3ed5c330e987,1,1,1,1,1,0
0xd1d18da76450659521d9c05291feb50c3297b5f5,1,1,1,1,1,0
0xdadccde303f0c6249df862debaad4408313dd1af,1,1,1,1,1,0
0x18a8c68f8f6b811ab559cd7f09f6630b5c02e68b,1,0,1,1,1,0
0x572a9f1723f4d1094f49d31d953f3c922b81208c,1,1,1,1,1,0
0x827f4b1a70c61524fbfaa848ad99da90eb7e6003,1,1,0,1,1,0
0x71157685ea3147e61f4a5b5f671193f32dacd8c2,1,1,1,1,1,0
0x02ca715f5387cbf6d20f742736fedba628b5e2b9,1,1,1,1,1,0
0x36fded2220b6b9412d250b3fdde21aeb412a6f65,1,1,1,1,1,0
0x8391c7dc46b97916f98d36051737f2415a70643b,1,0,1,1,1,0
0xc40bb2bda80d0379de70b369d8b489974ee79778,1,1,1,0,0,0
0x26b112e35bcd17e010db132376f70cee111fd58c,1,1,1,1,1,0
0x66eec269389101deb6e1fa495d56cc6c9cc016eb,1,1,1,1,1,0
0x08b1559bc816fe7a953c7a274d67d97d0baff3bb,1,1,1,1,1,0
0x6f1e504f0274baad9f7f497c4a0a99fef95f7cb0,1,1,1,1,1,0
0x47042f7f873d31473104e58be55cdc79f5ebdf51,1,1,1,1,1,0
0x2c4a7ce0c1a4470b5b7c8dfd302ff6ec42c300a5,1,1,1,1,1,0
0x8bb4e4d5cd6e5cae053a80616e649f2992883169,1,1,1,1,1,0
0x59b901af40222dc73e5e64a51f6686dc9c7ded49,1,0,1,1,1,0
0xaac8e7b0944f7e45f12a27760c4c13f8cf3b3ed8,1,1,1,1,1,0
0x909e361f82085dc185b1106c0244ba31813ffeca,1,1,1,1,1,0
0x2e39a37507026d9aa0fc5a8752b4b199784981b7,1,0,1,1,1,0
0x9db42b51291fa5b2862d01132deaf704679a2831,1,1,1,1,1,0
0x49868829c6ced1aacce264958d883687db7c5629,1,1,1,1,1,0
0xc922bb2803406eb423eb3c3c3578ac2e197fa087,1,1,1,1,1,0
0xdd31ae1a5378ab403c97b60c5f62d394b5cac8ec,1,1,1,1,1,0
0x3a22f90236a76e9ae1a40f81024aaf7cbec24bab,1,1,1,1,1,0
0x54d29f530699e25cefae25feb5b1fb3b787e6f8d,1,1,1,1,1,0
0x14b8522036b6b00307bc19f8e540b0e1a192dddb,1,0,1,0,0,0
0x988b779b533b76dc77fd060d14bcd2e08cb5e119,1,1,1,1,1,0
0xeb1046fe6b05a24f373a123db281a405f1917a7a,1,0,1,1,1,0
0x7ae13e2f892c0572341b529b2ec95b455f80df4e,1,1,1,1,1,0
0x012e3b47272304e537c8569e5407c18a5971f711,1,1,1,1,1,0
0xa0a624503f43dbdaec80ad90d4932e8b7db10bf1,1,1,1,1,1,0
0x32eb4737c39d5e345d2cfa45f3615fa3ad4c2386,1,1,1,1,1,0
0x130161b14844db00410e3143b8a3d524296cc378,1,1,1,1,1,0
0x401961615b36cf65e8beb827baa61f6828b717b1,1,0,1,1,1,0
0x9510804f2ec6c6e2d2199624f0acc5cfe7fd5b4b,1,1,1,1,1,0
0x28232b3396c34ba06cbe879a21f7d2299d597e82,1,1,1,1,1,0
0x21dfcde47c4c064de70f552933a37d9f83465031,1,1,1,1,1,0
0x3567272118ed1dac461658d7889b87c99e0201c6,1,1,1,1,1,0
0xaa7c6510dd4096496c56bd4266a82e3c27e5a0c6,1,1,1,1,1,0
0xac88de9d0c0e9b7684de4566a4f231d9c7236efc,1,1,1,1,1,0
0xaa3ac37d7d29fb54ce464e612b02c0598e04298a,1,1,1,1,1,0
0x245f7cfe0a2b565d5c648327bac5c733590ee678,1,1,1,1,1,0
0xa320d1aaebf10a5f3fd50a5a7bea016ff462c4e9,1,1,1,1,1,0
0x9559c502b035674c6049e72b98664496c61cec88,1,1,1,1,1,0
0xc8eebff4f08eeddd6ab106f29ffb129ac70b0100,1,1,1,1,1,0
0x7b7722975d76f4461606cdbbf3cd5fb0b820c059,1,1,1,1,1,0
0x6dd536a14c1f8d3413eaa0f8bb0197b5f9e9774a,1,1,1,1,1,0
0x88f2385bf6d2e26705ab98104299130c132ff5d7,1,0,1,1,1,0
0xdf2fcf6b1f3e979fafde2c68491a7dff094e133e,1,0,1,1,1,0
0xe687360927788b700eebd6285743a143ba09296d,1,1,1,1,1,0
0xa5fd2cc3f33e7109416543dd62f4e5603de16386,1,1,1,1,1,0
0xdfc3829b127761a3218bfcee7fc92e1232c9d116,1,0,1,1,1,0
0x3f0f990ff651ff351715d0e9b71fd12e7e1d4ba4,1,1,1,1,1,0
0x176242972adbb459cd9ea9e80c6c0381dc41dec9,1,1,1,1,1,0
0x5d92a337d91e80679840f153407cc8fabadc5caf,1,1,1,1,1,0
0x726de10b612dd39d89976e49e211ea29a31a9d87,1,1,1,1,1,0
0x848592388097d2a3ca9e285f445e5b92b6af52ad,1,1,1,1,1,0
0x40a8652d8fd76f1964150e83ba8c7c5dc18e90b4,1,1,0,0,0,1
0xd46fe4101ab13a37c87e9a7533bafc223d9eb284,1,1,1,1,1,0
0x2d4807c46f47b296971ee6a87357e1088b239295,1,0,1,1,1,0
0x660d5737b4491336b0c6a53eef01646b5b072868,1,0,1,1,1,0
0x47949aa1a0ac54374976b0dbb0f2828d0d12d73c,1,0,1,1,1,0
0x8d9acd6193eedb3d605114c81b165b0099506637,1,1,1,1,1,0
0xce4504e5b2f3de9ffecbbe9261014d75150b434e,1,1,1,1,1,0
0x05017fef61e94db07926259491717e75c0cdb599,1,0,1,1,1,0
0x286c27d4342891b9d3be9b549bea1b981e89f76d,1,0,1,1,1,0
0xb9432069c071aa97a0ed1fc5241d75c301d42de7,1,0,1,1,1,0
0x4765f5d4a8fbc1fcf23de0a455c00ae3749582da,1,1,0,1,1,1
0x34010e6b1be74ac990efebd2cfdb9370b3085c2a,1,1,1,1,1,0
0xbb1ce53b139875ea1c9d98b5c300e048a9004c77,1,1,1,1,1,0
0xa6af8c0c7643e29167d2689da07a4dd80920f683,1,1,1,1,1,0
0x0a14d239f28d5f1dcf01984fa854433d84da2277,1,0,1,0,0,0
0x80d39cbc24bf2420d877dd957efb44dcd2de9a06,1,1,1,1,1,0
0x586502ac5efa4cc2420d1e90da8135f52e1238e5,1,0,1,1,1,0
0x2bf79f1bf9ca887e0d3ce0275025b632c5e7da91,1,0,0,0,0,0
0x31f1aa53ea3f493f6cbf34ee508e8a293f818132,1,1,1,1,1,0
0xada4869b240fe16321a9e108bfb4c043d14cb0da,1,1,1,1,1,0
0x36d90809d6e448be470d61b2410b5187682e8fe6,1,1,1,1,1,0
0x1663417ea549d8548b9122d7da1bb32900100b68,1,1,1,1,1,0
0xe529ce5b439d230d018037072419a35e14696ffd,1,1,1,1,1,0
0x29e89f222601ce00a1b44c9e4339171f5e8a04cc,1,1,1,1,1,0
0xf69e41335024d1142b3fe04a5915868144540f9e,1,1,1,1,1,0
0x72a0226d6a9beacfa4b1f9c33cd0eec443e72809,1,1,1,1,1,0
0x52cabaeab5584ec637afee632bbbe4d75ff3de54,1,1,1,1,1,0
0x54a483150471d3f2eeea6c3093bab96332935311,1,0,1,1,1,0
0x002a182c5eb14c25fa243f92d5f67e5d7df0ccc0,1,1,1,1,1,0
0xf854c0beb4ea13e6fc7257f37ad75545d253d45c,1,1,1,1,1,0
0xea2bc8d9efafe4b362d3ec596266708b42c53c53,1,1,1,1,1,0
0x6af066e04e575530eb0d6271b87264d7c04a855c,1,1,1,0,0,0
0x9469810770fb24e03ecb92fe3cd576ca5326fe39,1,1,1,1,1,0
0x6b4a34df7922a628c6b5a05439a92281ea361b59,1,1,1,1,1,0
0xa528dbb69a7c197dc9ee5e2200b9e2623e4c382b,1,1,1,1,1,0
0x56dea262562b4795a9e34624ece150341d61cd21,1,1,1,1,1,0
0xd160b91a398be7246958eac96fdde28dd219f945,1,0,1,1,1,0
0x65a0025efa7f32913deeca74e93bc957758cf360,1,1,1,1,1,0
0xfd50abbc285b556fbbdab46c9fe4a89f5435f589,1,1,1,1,1,0
0xaacf5898b72e957c2e1760248f84ffbc5a69f447,1,1,1,1,1,0
0xad58ef173a00ea74bb8f24656a30ea587d2a11bd,1,1,1,1,1,0
